match_guid,time,delta,actor_id,loc_x,loc_y,loc_z,rot_x,rot_y,rot_z,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0C52006011F129FCBC11E1A4AF19E2AD,11.187222,0.0336136,11,-2616.39,-305.97,93.15,0.24623293,0.37925833,0.79038125,-1619.59,-206.55,0.0,39.45,-518.16,-299.92
0C52006011F129FCBC11E1A4AF19E2AD,11.220918,0.0336956,11,-2670.19,-312.83,93.15,0.19181545,0.39589596,0.8308762,-1610.43,-205.22,0.0,41.27,-523.04,-291.07
0C52006011F129FCBC11E1A4AF19E2AD,11.220918,0.0336956,19,-866.45,143.13,17.01,-0.0047555133,0.0005853354,0.9903307,-810.77,224.52,0.4,-0.24,0.16,-82.28
0C52006011F129FCBC11E1A4AF19E2AD,11.254533,0.033613697,11,-2736.99,-321.34,93.15,0.1192497,0.41143847,0.8692916,-1598.98,-203.57,0.0,43.43,-528.73,-280.26
0C52006011F129FCBC11E1A4AF19E2AD,11.288148,0.0336138,6,-1576.74,-34.1,16.99,-0.0048148558,-5.125057e-05,0.99997497,-1553.1,-15.93,0.28,-0.06,0.04,0.04
0C52006011F129FCBC11E1A4AF19E2AD,11.288148,0.0336138,11,-2790.11,-328.1,93.15,0.0583207,0.41932565,0.8899545,-1589.84,-202.25,0.0,45.07,-532.99,-271.82
0C52006011F129FCBC11E1A4AF19E2AD,11.321763,0.0336137,11,-2829.74,-333.14,93.15,0.011380408,0.42243305,0.89947695,-1583.0,-201.26,0.0,46.25,-536.01,-265.61
0C52006011F129FCBC11E1A4AF19E2AD,11.321763,0.0336137,19,-928.84,162.36,17.01,-0.00470696,0.0007903377,0.9862436,-849.74,276.69,0.27,-0.21,0.1,-48.77
0C52006011F129FCBC11E1A4AF19E2AD,11.355378,0.0336137,6,-1696.32,-35.21,16.99,-0.0048148558,-5.125057e-05,0.9999825,-1627.14,-6.99,0.28,0.14,0.04,-26.33
0C52006011F129FCBC11E1A4AF19E2AD,11.355378,0.0336137,11,-2882.31,-339.82,93.15,-0.052310854,0.4226866,0.90415275,-1573.88,-199.94,0.0,47.75,-539.82,-257.5
0C52006011F129FCBC11E1A4AF19E2AD,11.388993,0.0336138,6,-1723.64,-35.18,16.99,-0.0048148558,-5.125057e-05,0.99998826,-1643.04,5.26,0.28,0.22,0.04,-54.42
0C52006011F129FCBC11E1A4AF19E2AD,11.388993,0.0336138,11,-2947.61,-348.11,93.15,-0.13268283,0.41659048,0.8971383,-1562.48,-198.31,0.0,49.53,-544.26,-247.63
0C52006011F129FCBC11E1A4AF19E2AD,11.388993,0.0336138,19,-1001.68,187.3,17.01,-0.0046907756,0.00086586486,0.98470134,-893.56,316.31,0.27,0.02,0.0,-9.59
0C52006011F129FCBC11E1A4AF19E2AD,11.423205,0.0342107,11,-2999.49,-354.69,93.15,-0.19670314,0.40649134,0.88138616,-1553.36,-197.03,0.0,50.87,-547.57,-239.95
0C52006011F129FCBC11E1A4AF19E2AD,11.423205,0.0342107,19,-1016.68,192.65,17.01,-0.0046907756,0.00086586486,0.9845905,-902.27,322.66,0.27,0.03,0.0,-7.03
0C52006011F129FCBC11E1A4AF19E2AD,11.4568205,0.033613797,6,-1820.63,-33.22,16.99,-0.0048148558,5.6645364e-05,0.9996909,-1665.49,50.74,0.46,-0.29,0.04,-70.24
0C52006011F129FCBC11E1A4AF19E2AD,11.4568205,0.033613797,11,-3038.22,-359.6,93.15,-0.24408041,0.395869,0.8637886,-1546.55,-196.07,0.0,51.84,-549.91,-234.31
0C52006011F129FCBC11E1A4AF19E2AD,11.490436,0.0336139,11,-3089.58,-366.11,93.15,-0.30580792,0.37768844,0.83284795,-1537.47,-194.79,0.0,53.07,-552.86,-226.97
0C52006011F129FCBC11E1A4AF19E2AD,11.490436,0.0336139,19,-1085.99,217.84,17.01,-0.0046907756,0.00086586486,0.9843578,-941.4,345.18,0.27,0.03,0.0,-1.78
0C52006011F129FCBC11E1A4AF19E2AD,11.5240555,0.0336189,6,-1945.42,-27.39,16.99,-0.0048148558,0.00020769966,0.9992918,-1662.42,98.72,0.5,-0.06,0.04,-17.48
0C52006011F129FCBC11E1A4AF19E2AD,11.5240555,0.0336189,11,-3140.64,-372.58,93.15,-0.3652318,0.35500324,0.79370487,-1528.39,-193.51,0.0,54.24,-555.63,-219.83
0C52006011F129FCBC11E1A4AF19E2AD,11.557671,0.0336137,11,-3204.04,-380.6,93.15,-0.4352242,0.32057896,0.7339169,-1517.04,-191.91,0.0,55.62,-558.85,-211.16
0C52006011F129FCBC11E1A4AF19E2AD,11.591286,0.0336136,6,-2070.01,-18.72,16.99,-0.0048148558,0.00021848927,0.9991573,-1660.29,125.53,0.5,0.02,0.04,-4.96
0C52006011F129FCBC11E1A4AF19E2AD,11.591286,0.0336136,11,-3254.42,-386.97,93.15,-0.48697126,0.28846356,0.6780423,-1507.97,-190.64,0.0,56.65,-561.24,-204.43
0C52006011F129FCBC11E1A4AF19E2AD,11.591286,0.0336136,19,-1191.16,256.65,17.01,-0.0046907756,0.00086586486,0.98428625,-995.2,368.27,0.27,0.03,-0.01,-0.25
0C52006011F129FCBC11E1A4AF19E2AD,11.624901,0.0336136,11,-3266.97,-388.56,93.15,-0.49923906,0.2798319,0.663033,-1505.71,-190.33,0.0,56.9,-561.81,-202.78
0C52006011F129FCBC11E1A4AF19E2AD,11.6585455,0.033643898,11,-3354.27,-399.59,93.15,0.57658327,-0.21327059,-0.547431,-1489.89,-188.16,0.0,58.57,-565.58,-191.53
0C52006011F129FCBC11E1A4AF19E2AD,11.6585455,0.033643898,19,-1258.63,281.72,17.01,-0.0046907756,0.00085507525,0.9840786,-1023.74,385.36,0.27,0.14,-0.06,-15.38
0C52006011F129FCBC11E1A4AF19E2AD,11.692161,0.0336138,6,-2235.97,-5.43,16.99,-0.0048148558,0.00021848927,0.99910957,-1659.29,137.05,0.5,0.02,0.04,-1.0
0C52006011F129FCBC11E1A4AF19E2AD,11.692161,0.0336138,11,-3403.75,-405.84,93.15,0.61335075,-0.17091048,-0.47407225,-1480.85,-186.92,0.0,59.46,-567.54,-185.35
0C52006011F129FCBC11E1A4AF19E2AD,11.725776,0.0336136,11,-3465.16,-413.59,93.15,0.6508377,-0.11433504,-0.37632355,-1469.55,-185.37,0.0,60.5,-569.81,-177.89
0C52006011F129FCBC11E1A4AF19E2AD,11.725776,0.0336136,19,-1336.03,312.77,17.01,-0.0046907756,0.0008982336,0.9797425,-1035.6,441.45,0.27,0.08,-0.04,-94.54
0C52006011F129FCBC11E1A4AF19E2AD,11.759391,0.0336136,6,-2360.44,4.97,16.99,-0.0048148558,0.00021848927,0.9991009,-1659.06,139.35,0.5,0.02,0.04,-0.3
0C52006011F129FCBC11E1A4AF19E2AD,11.759391,0.0336136,11,-3513.96,-419.74,93.15,-0.67357796,0.06673659,0.29426298,-1460.54,-184.13,0.0,61.28,-571.5,-172.11
0C52006011F129FCBC11E1A4AF19E2AD,11.793006,0.0336139,11,-3538.24,-422.8,93.15,-0.6824201,0.042325046,0.25223196,-1456.04,-183.51,0.0,61.66,-572.31,-169.28
0C52006011F129FCBC11E1A4AF19E2AD,11.826621,0.0336137,11,-3598.64,-430.41,93.15,-0.6968998,-0.019963529,0.14510174,-1444.79,-181.96,0.0,62.55,-574.2,-162.41
0C52006011F129FCBC11E1A4AF19E2AD,11.826621,0.0336137,19,-1430.62,358.15,17.01,-0.0046314327,0.0011625787,0.96771824,-1023.98,544.94,0.27,-0.06,0.01,-125.49
0C52006011F129FCBC11E1A4AF19E2AD,11.860236,0.033613797,6,-2484.86,15.46,16.99,-0.0048148558,0.00021848927,0.9990982,-1658.96,140.07,0.5,0.02,0.04,-0.08
0C52006011F129FCBC11E1A4AF19E2AD,11.860236,0.033613797,11,-3658.55,-437.95,93.15,-0.70022833,-0.08320159,0.03639077,-1433.54,-180.46,0.0,63.38,-575.94,-155.8
0C52006011F129FCBC11E1A4AF19E2AD,11.893853,0.033615902,11,-3706.15,-443.94,93.15,-0.6947365,-0.1337618,-0.05057373,-1424.55,-179.26,0.0,64.01,-577.22,-150.69
0C52006011F129FCBC11E1A4AF19E2AD,11.927468,0.033613797,6,-2636.88,28.33,16.99,-0.0048148558,0.00021848927,0.99909776,-1658.85,140.31,0.5,0.02,0.04,-0.01
0C52006011F129FCBC11E1A4AF19E2AD,11.927468,0.033613797,11,-3753.45,-449.89,93.15,-0.68198854,-0.18369085,-0.13658866,-1415.59,-178.06,0.0,64.61,-578.43,-145.74
0C52006011F129FCBC11E1A4AF19E2AD,11.927468,0.033613797,19,-1522.58,414.27,17.01,-0.004545116,0.0014592925,0.9511318,-982.05,669.95,0.27,-0.03,0.01,-131.32
0C52006011F129FCBC11E1A4AF19E2AD,11.961083,0.0336136,6,-2650.7,29.49,16.99,-0.0048148558,0.00021848927,0.9991041,-1658.94,139.01,0.5,0.0,0.04,3.64
0C52006011F129FCBC11E1A4AF19E2AD,11.961083,0.0336136,11,-3788.73,-454.33,93.15,-0.6677192,-0.22038637,-0.19996698,-1408.87,-177.16,0.0,65.03,-579.28,-142.11
0C52006011F129FCBC11E1A4AF19E2AD,11.994704,0.0336197,11,-3835.5,-460.21,93.15,-0.64252543,-0.26787153,-0.28228113,-1399.91,-175.96,0.0,65.57,-580.35,-137.41
0C52006011F129FCBC11E1A4AF19E2AD,12.028319,0.0336137,6,-2775.15,36.97,16.99,-0.0048148558,0.0001645413,0.9999284,-1658.63,56.93,0.52,-0.11,0.05,137.99
0C52006011F129FCBC11E1A4AF19E2AD,12.028319,0.0336137,11,-3868.95,-464.45,96.53,-0.6159775,-0.3070757,-0.3448448,-1330.99,-168.66,144.68,67.67,-586.11,-109.05
0C52006011F129FCBC11E1A4AF19E2AD,12.028319,0.0336137,19,-1617.21,488.64,17.01,-0.0044264304,0.0017775855,0.9298608,-916.99,800.97,0.27,-0.1,0.06,-104.23
0C52006011F129FCBC11E1A4AF19E2AD,12.061934,0.0336137,11,-3906.62,-469.7,109.93,-0.56884843,-0.36422297,-0.42707258,-1062.82,-153.23,483.96,64.29,-592.11,-72.58
0C52006011F129FCBC11E1A4AF19E2AD,12.09555,0.0336137,6,-2899.5,37.86,16.99,-0.0048148558,-0.000121382924,0.9997365,-1656.94,-22.67,0.52,0.31,0.04,45.27
0C52006011F129FCBC11E1A4AF19E2AD,12.09555,0.0336137,11,-3946.62,-475.89,132.71,-0.5020714,-0.42761746,-0.5150728,-781.26,-139.73,670.44,61.62,-593.78,-60.13
0C52006011F129FCBC11E1A4AF19E2AD,12.09555,0.0336137,19,-1684.79,551.47,17.01,-0.0043778773,0.0019124553,0.9218113,-890.64,863.92,0.27,-0.02,0.0,-28.82
0C52006011F129FCBC11E1A4AF19E2AD,12.129165,0.0336136,6,-2927.1,37.27,16.99,-0.0048148558,-0.0001537517,0.9996637,-1656.17,-39.09,0.52,0.18,0.04,33.79
0C52006011F129FCBC11E1A4AF19E2AD,12.129165,0.0336136,11,-3969.17,-480.38,156.26,0.441849,0.47323602,0.57703143,-545.31,-128.47,748.19,58.91,-594.11,-59.65
0C52006011F129FCBC11E1A4AF19E2AD,12.129165,0.0336136,19,-1699.59,566.01,17.01,-0.0043778773,0.0019232449,0.9210629,-887.16,874.84,0.27,0.01,-0.02,-21.41
0C52006011F129FCBC11E1A4AF19E2AD,12.16278,0.0336137,6,-3023.62,33.49,16.99,-0.0048148558,-0.00019151528,0.9994983,-1653.83,-80.08,0.52,-0.02,0.04,12.65
0C52006011F129FCBC11E1A4AF19E2AD,12.16278,0.0336137,11,-3988.29,-485.56,187.54,0.36310622,0.52071047,0.6420865,-371.26,-119.7,755.7,55.74,-594.05,-63.22
0C52006011F129FCBC11E1A4AF19E2AD,12.196395,0.033613797,11,-3993.09,-487.48,200.09,0.32982025,0.5374182,0.6652542,-287.59,-115.28,750.05,53.61,-593.95,-65.89
0C52006011F129FCBC11E1A4AF19E2AD,12.196395,0.033613797,19,-1765.87,633.22,17.01,-0.0043778773,0.0019232449,0.9194365,-883.48,910.41,0.27,0.04,-0.05,-5.83
0C52006011F129FCBC11E1A4AF19E2AD,12.23001,0.0336137,11,-4000.99,-492.06,230.49,0.24549384,0.57192343,0.713833,-156.19,-107.63,715.21,49.29,-593.65,-71.7
0C52006011F129FCBC11E1A4AF19E2AD,12.263625,0.0336137,6,-3175.0,23.79,16.99,-0.0048148558,-0.00016993609,0.9990067,-1646.4,-143.18,0.52,-0.44,0.01,91.72
0C52006011F129FCBC11E1A4AF19E2AD,12.263625,0.0336137,11,-4001.89,-496.96,263.66,0.14177306,0.60113096,0.7557812,-17.97,-97.75,649.42,42.82,-592.98,-80.87
0C52006011F129FCBC11E1A4AF19E2AD,12.263625,0.0336137,19,-1847.31,718.07,17.01,-0.0043778773,0.0019232449,0.9189396,-893.59,936.51,0.27,0.04,-0.05,-1.23
0C52006011F129FCBC11E1A4AF19E2AD,12.29724,0.0336136,11,-4002.34,-499.39,279.62,0.09031193,0.610081,0.769567,-17.94,-97.66,632.67,42.82,-592.98,-80.87
0C52006011F129FCBC11E1A4AF19E2AD,12.330858,0.0336174,11,-4002.64,-501.01,290.03,0.055704225,0.6141433,0.77635723,-17.92,-97.6,621.51,42.82,-592.98,-80.87
0C52006011F129FCBC11E1A4AF19E2AD,12.364473,0.0336138,6,-3337.99,0.63,16.99,-0.0047663026,-0.0004936239,0.99281704,-1608.37,-324.26,0.53,0.08,0.01,178.6
0C52006011F129FCBC11E1A4AF19E2AD,12.364473,0.0336138,11,-4002.67,-504.97,315.0,-0.03147067,0.61772007,0.7847589,10.71,-93.95,584.24,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.364473,0.0336138,19,-1922.38,796.92,17.01,-0.0043778773,0.0019178501,0.91890025,-907.04,953.37,0.27,0.04,-0.05,1.35
0C52006011F129FCBC11E1A4AF19E2AD,12.39809,0.0336159,11,-4002.13,-509.65,343.24,-0.13396679,0.60932577,0.7784684,10.65,-93.77,550.85,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.431705,0.0336138,6,-3443.18,-27.25,16.99,-0.004723144,-0.00083349604,0.98340803,-1549.24,-494.12,0.53,0.06,0.01,192.64
0C52006011F129FCBC11E1A4AF19E2AD,12.465321,0.0336137,11,-4001.5,-515.11,374.08,-0.24958853,0.58226526,0.7490657,10.58,-93.56,511.96,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.465321,0.0336137,19,-2006.71,884.68,17.01,-0.004383272,0.0019016658,0.92193145,-938.06,952.19,0.27,-0.1,0.08,52.78
0C52006011F129FCBC11E1A4AF19E2AD,12.498936,0.0336137,11,-4001.32,-516.67,382.47,-0.28136936,0.57121676,0.73640573,10.56,-93.5,500.86,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.532551,0.0336138,6,-3567.27,-78.71,16.99,-0.0046314327,-0.0012273162,0.96523386,-1433.07,-718.18,0.53,0.04,0.01,199.48
0C52006011F129FCBC11E1A4AF19E2AD,12.532551,0.0336138,11,-4000.69,-522.13,410.4,-0.3865683,0.5215143,0.6778523,10.49,-93.29,462.05,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.532551,0.0336138,19,-2063.12,938.87,17.01,-0.0044264304,0.001815349,0.9337641,-992.78,906.15,0.28,-0.09,0.08,149.51
0C52006011F129FCBC11E1A4AF19E2AD,12.566166,0.0336136,11,-4000.42,-524.47,421.67,-0.4282163,0.49523067,0.64629054,10.46,-93.2,445.43,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.599781,0.0336137,6,-3669.07,-140.62,16.99,-0.0045343265,-0.0015725832,0.94279724,-1292.57,-908.6,0.53,0.04,0.02,202.15
0C52006011F129FCBC11E1A4AF19E2AD,12.599781,0.0336137,11,-4000.24,-526.03,428.96,-0.4546563,0.47615469,0.6232188,10.44,-93.14,434.37,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.633396,0.033613697,11,-3999.7,-530.69,449.71,-0.5269091,0.41198334,0.54491216,10.38,-92.96,401.2,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.633396,0.033613697,19,-2178.69,1027.81,17.01,-0.004604459,0.0013136329,0.96579385,-1134.07,730.17,0.29,0.1,-0.05,210.74
0C52006011F129FCBC11E1A4AF19E2AD,12.667051,0.0336546,6,-3778.2,-233.7,16.99,-0.004356298,-0.0020041668,0.9130505,-1117.53,-1085.78,0.51,0.29,0.29,103.82
0C52006011F129FCBC11E1A4AF19E2AD,12.667051,0.0336546,11,-3999.25,-534.54,465.74,0.57813966,-0.35137793,-0.47022033,10.33,-92.81,373.6,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.700666,0.0336137,11,-3999.07,-536.08,471.83,0.596144,-0.32554212,-0.4382237,10.31,-92.75,362.57,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.700666,0.0336137,19,-2267.76,1075.31,17.01,-0.004701565,0.0008928388,0.9836578,-1227.2,550.57,0.29,0.06,-0.03,220.19
0C52006011F129FCBC11E1A4AF19E2AD,12.734282,0.0336138,11,-3998.8,-538.39,480.62,0.6203515,-0.28528064,-0.38819215,10.28,-92.66,346.04,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.767897,0.0336137,6,-3857.22,-318.92,19.5,0.03847316,-0.011946819,0.9029646,-998.74,-1170.29,96.3,-48.05,280.21,43.89
0C52006011F129FCBC11E1A4AF19E2AD,12.767897,0.0336137,11,-3998.26,-543.01,496.96,-0.6581812,0.20018278,0.2818765,10.22,-92.48,313.01,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.767897,0.0336137,19,-2362.77,1108.12,17.01,-0.0047555133,0.0004828343,0.995238,-1293.7,344.01,0.29,0.02,-0.01,223.97
0C52006011F129FCBC11E1A4AF19E2AD,12.80152,0.0336225,11,-3997.99,-545.32,504.51,-0.6715981,0.15582658,0.22619118,10.19,-92.39,296.51,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.835135,0.0336137,6,-3941.3,-428.89,39.95,0.19456139,-0.07943058,0.87857765,-827.82,-1215.3,361.89,57.12,425.96,-11.49
0C52006011F129FCBC11E1A4AF19E2AD,12.835135,0.0336137,11,-3997.67,-548.4,513.94,-0.68359613,0.09536685,0.15002179,10.15,-92.27,274.54,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.835135,0.0336137,19,-2461.44,1125.46,17.01,-0.0047770925,7.282975e-05,0.99977696,-1328.68,144.2,0.28,0.11,-0.01,183.24
0C52006011F129FCBC11E1A4AF19E2AD,12.868751,0.0336138,11,-3997.27,-552.25,524.69,-0.68898016,0.018523118,0.05279095,10.1,-92.12,247.1,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.902366,0.033613797,6,-3989.57,-511.25,70.16,0.29618353,-0.15519,0.8340421,-623.38,-1253.52,520.8,116.69,351.14,113.93
0C52006011F129FCBC11E1A4AF19E2AD,12.902366,0.033613797,11,-3996.87,-556.1,534.3,-0.68361235,-0.058606584,-0.04526521,10.05,-91.97,219.7,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.935981,0.0336139,11,-3996.55,-559.18,541.17,-0.67163044,-0.1197083,-0.123268865,10.01,-91.85,197.8,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,12.935981,0.0336139,19,-2572.81,1128.51,17.01,-0.0047770925,-0.00024546325,0.9990169,-1338.03,-51.62,0.27,-0.16,-0.01,154.07
0C52006011F129FCBC11E1A4AF19E2AD,12.969596,0.0336138,11,-3996.23,-562.24,547.31,-0.6529374,-0.17961234,-0.20004791,9.97,-91.73,175.92,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.003211,0.0336137,6,-4027.7,-607.8,109.14,0.37631816,-0.23569685,0.75974107,-405.47,-1314.76,514.05,162.8,273.51,166.82
0C52006011F129FCBC11E1A4AF19E2AD,13.003211,0.0336137,11,-3996.15,-563.0,548.73,-0.6472351,-0.19433482,-0.21895675,9.96,-91.7,170.45,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.036828,0.033616398,11,-3995.51,-569.08,558.45,-0.58741736,-0.3069624,-0.36435246,9.88,-91.46,126.78,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.036828,0.033616398,19,-2694.2,1112.28,17.01,-0.0047447234,-0.000596125,0.9913202,-1306.93,-281.7,0.29,-0.01,0.0,209.81
0C52006011F129FCBC11E1A4AF19E2AD,13.070469,0.033640802,6,-4053.2,-731.2,150.05,0.41203728,-0.3341199,0.65809107,-194.03,-1363.85,373.8,248.6,203.32,171.06
0C52006011F129FCBC11E1A4AF19E2AD,13.070469,0.033640802,11,-3995.27,-571.36,561.35,-0.5587924,-0.346269,-0.41541982,9.85,-91.37,110.43,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.10409,0.033619698,11,-3994.95,-574.4,564.57,-0.515758,-0.39562082,-0.47983393,9.81,-91.25,88.64,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.10409,0.033619698,19,-2810.39,1074.52,17.01,-0.0046584066,-0.0010708671,0.9732808,-1226.21,-520.74,0.29,0.03,0.0,221.99
0C52006011F129FCBC11E1A4AF19E2AD,13.137705,0.0336137,11,-3994.71,-576.68,566.51,-0.4800767,-0.43006134,-0.5250317,9.78,-91.16,72.32,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.17132,0.0336136,6,-4064.11,-856.68,178.07,-0.3944933,0.42846984,-0.5542015,-95.42,-1370.64,249.88,288.42,95.41,121.49
0C52006011F129FCBC11E1A4AF19E2AD,13.17132,0.0336136,11,-3994.39,-579.72,568.47,0.42833495,0.47218943,0.58066434,9.74,-91.04,50.57,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.17132,0.0336136,19,-2898.73,1028.06,17.01,-0.0045613004,-0.0014646873,0.95350784,-1137.6,-693.27,0.28,0.11,0.07,174.3
0C52006011F129FCBC11E1A4AF19E2AD,13.204935,0.0336136,11,-3994.15,-582.0,569.47,0.38669774,0.5007173,0.6186033,9.71,-90.95,34.28,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.23855,0.0336138,6,-4067.81,-959.2,192.59,-0.36913767,0.49570543,-0.4656995,-19.64,-1361.74,147.05,276.38,82.11,87.03
0C52006011F129FCBC11E1A4AF19E2AD,13.23855,0.0336138,11,-3993.67,-586.56,570.23,0.2971384,0.5491789,0.6838614,9.65,-90.77,1.72,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.272169,0.0336179,11,-3993.43,-588.84,570.0,0.24972336,0.56883764,0.71081084,9.62,-90.68,-14.51,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.272169,0.0336179,19,-2989.56,963.73,17.01,-0.0044587995,-0.0017560063,0.93741786,-1058.29,-824.1,0.26,0.06,0.08,66.14
0C52006011F129FCBC11E1A4AF19E2AD,13.305784,0.0336137,6,-4068.21,-1060.47,198.71,-0.32784575,0.53657657,-0.38458842,5.63,-1338.78,28.41,266.24,11.74,99.66
0C52006011F129FCBC11E1A4AF19E2AD,13.305784,0.0336137,11,-3992.95,-593.36,568.32,0.15096049,0.5984659,0.75259376,9.56,-90.5,-46.94,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.339399,0.0336137,11,-3992.71,-595.61,566.87,0.10016291,0.60827374,0.76718706,9.53,-90.41,-63.14,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.373018,0.033618398,11,-3992.39,-598.61,564.31,0.031610895,0.6160207,0.7799273,9.49,-90.29,-84.72,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.373018,0.033618398,19,-3098.17,866.29,17.01,-0.0044048512,-0.0018746918,0.91705894,-944.73,-966.8,0.28,-0.18,-0.18,159.83
0C52006011F129FCBC11E1A4AF19E2AD,13.406633,0.033613604,6,-4066.32,-1170.29,195.06,-0.2692634,0.5539803,-0.2986274,37.12,-1298.15,-102.92,265.89,-57.08,92.4
0C52006011F129FCBC11E1A4AF19E2AD,13.406633,0.033613604,11,-3992.15,-600.86,561.92,-0.020049846,0.6177956,0.78437144,9.46,-90.2,-100.89,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.4402485,0.033613697,11,-3991.83,-603.86,558.1,-0.08870428,0.6147529,0.7834414,9.42,-90.08,-122.43,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.4402485,0.033613697,19,-3150.79,806.59,17.01,-0.004307745,-0.0020904837,0.89417255,-873.62,-1076.33,0.11,0.01,0.01,198.4
0C52006011F129FCBC11E1A4AF19E2AD,13.473864,0.0336137,6,-4062.25,-1265.21,182.17,-0.19957855,0.54890376,-0.22861348,69.71,-1227.18,-233.26,276.93,-113.54,59.06
0C52006011F129FCBC11E1A4AF19E2AD,13.473864,0.0336137,11,-3991.43,-607.61,552.33,-0.17319793,0.6023286,0.77127314,9.37,-89.93,-149.33,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.509717,0.035852,11,-3991.11,-610.61,546.91,-0.2389068,0.5856047,0.75286186,9.33,-89.81,-170.81,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.509717,0.035852,19,-3212.35,719.35,17.01,-0.0041189273,-0.002451935,0.8626063,-785.03,-1223.76,0.01,0.27,0.43,117.27
0C52006011F129FCBC11E1A4AF19E2AD,13.543332,0.0336139,6,-4062.25,-1265.21,182.17,-0.19957855,0.54890376,-0.22861348,69.71,-1227.18,-233.26,276.93,-113.54,59.06
0C52006011F129FCBC11E1A4AF19E2AD,13.543332,0.0336139,11,-3990.79,-613.61,540.77,-0.30223113,0.5630273,0.72692794,9.29,-89.69,-192.29,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.543332,0.0336139,19,-3212.35,719.35,17.01,-0.0041189273,-0.002451935,0.8626063,-785.03,-1223.76,0.01,0.27,0.43,117.27
0C52006011F129FCBC11E1A4AF19E2AD,13.576947,0.0336136,6,-4047.58,-1383.9,145.51,-0.08555372,0.4990449,-0.1316794,212.08,-951.07,-415.02,238.37,-206.62,134.51
0C52006011F129FCBC11E1A4AF19E2AD,13.576947,0.0336136,11,-3990.39,-617.36,532.08,-0.37706804,0.5269307,0.68433005,9.24,-89.54,-219.09,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.576947,0.0336136,19,-3268.53,622.61,17.01,-0.0040272158,-0.0026191736,0.85085934,-726.33,-1338.94,0.0,-0.03,-0.05,32.3
0C52006011F129FCBC11E1A4AF19E2AD,13.610562,0.0336138,11,-3990.15,-619.61,526.33,-0.41921777,0.5012837,0.6535963,9.21,-89.45,-235.16,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.644189,0.033625398,11,-3989.99,-621.11,522.28,-0.44601917,0.48261225,0.63105184,9.19,-89.39,-245.86,40.99,-592.3,-86.59
0C52006011F129FCBC11E1A4AF19E2AD,13.6778145,0.0336251,6,-4026.25,-1443.55,111.56,-0.024166076,0.4305522,-0.049915567,359.58,-661.66,-455.21,200.95,-285.57,182.98
